station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Tooting Bec,0,0,8,40,39,0,3,0,0,35,10,3,0,60,430,275,45,16,0,15,0,0,0,2,11,20,23,54,9,0,91,28,3,3,0,7,2,0,57,0,8,0,0,0,0,2,0,0,10,0,0,0,28,78,140,41,30,0,2,0,0,0,8,65,44,0,0,0,0,7,0,61,0,0,34,83,0,1,6,49,28,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,4,13,4,32,7,5,7,0,0,1,2,30,0,54,0,0,61,0,0,1,66,0,1,95,6,14,0,23,0,0,20,0,2,0,29,7,0,34,0,0,0,0,125,4,0,16,0,0,0,0,1,57,9,0,5,6,0,0,4,7,0,0,0,2,2,5,6,0,3,27,0,70,4,0,91,11,9,0,0,0,2,3,1,0,18,0,0,0,0,16,3,0,0,15,0,0,4,8,0,5,0,107,3,37,9,14,12,0,0,50,0,6,0,6,0,0,207,146,0,0,0,5,6,0,44,33,0,22,17,3,0,103,30,16,0,3,0,0,2,11,0,22,0,2,3,2,5,2,0,0,25,0,68,0,35,164,64,5,13,0,0,2,69,54,1,5,0,0,2,0,0,12,9,0,2,11,9,1,0,1,20,14,0,0,0,0,0,5,0,0,0,0,28,0,25,0,0,35,0,0,0,51,2,0,3,0,0,72,0,0,0,0,44,3,0,0,3,62,0,77,18,64,4,0,3,0,11,33,0,3,111,0,0,1,1,0,12,0,41,0,0,0,436,84,10,1,0,44,4,0,7,4,0,0,2,0,6,6,140,172,14,0,0,2,0,0,71,7,127,0,0,0,4,14,0,28,0,1,18,21,0,0,9,0,0,7,0,83,22,0,67,4,14,0,0,7,0,0,2,0,3,0,6745
Tooting Broadway,0,0,13,60,59,0,4,1,0,53,15,4,4,90,298,406,67,25,2,23,7,0,0,3,16,31,34,80,13,0,135,41,5,5,0,10,3,0,79,0,12,0,0,0,1,4,0,0,15,0,0,0,42,117,214,64,45,0,3,0,0,0,12,97,65,1,0,0,0,10,0,73,0,0,43,86,0,2,10,166,41,0,0,1,0,0,0,0,3,5,0,0,4,0,0,0,6,21,6,48,10,8,11,0,0,2,4,45,0,77,1,0,90,0,0,2,99,0,1,142,10,22,0,35,0,0,30,0,3,0,43,11,4,51,0,0,0,47,184,6,0,24,0,0,0,0,2,87,14,0,8,10,0,0,6,11,0,5,0,3,3,7,10,0,4,41,0,107,7,1,136,17,13,0,0,2,4,4,2,0,27,0,0,0,0,23,4,0,0,24,0,4,6,13,0,7,0,161,5,56,14,20,17,0,9,74,0,9,0,10,0,0,308,213,0,0,3,8,9,0,65,49,0,33,26,4,0,154,66,24,0,5,0,0,3,17,0,34,1,2,5,3,7,4,2,0,38,2,102,3,48,244,98,8,20,0,0,3,102,76,2,8,0,0,3,0,0,0,14,0,3,17,14,2,0,2,31,22,3,0,0,0,0,8,0,1,1,2,42,0,39,0,0,54,4,0,0,74,3,0,5,0,2,107,0,0,2,0,114,4,0,0,5,91,0,113,27,96,7,0,4,0,16,43,0,5,172,0,0,2,0,0,18,0,60,0,1,268,0,126,15,2,0,66,6,0,11,7,4,0,3,0,10,10,194,249,23,0,0,3,0,0,106,10,185,0,0,0,7,22,4,42,0,1,29,32,0,0,13,1,0,11,0,122,33,0,101,6,21,0,0,11,0,0,4,0,4,0,9546
Tottenham Court Road,0,0,1,7,6,0,0,0,0,10,2,0,0,22,2,60,8,1,0,2,1,0,0,0,2,3,3,15,1,0,58,4,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,9,9,15,4,6,0,0,0,0,0,2,48,36,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,1,0,0,8,0,8,0,0,35,0,0,0,39,0,0,19,1,3,0,4,0,0,2,0,0,0,4,1,0,60,0,0,0,9,56,0,0,1,0,0,0,0,0,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,16,1,0,121,2,2,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,4,0,0,0,1,0,1,0,46,0,10,1,3,3,0,1,86,0,1,0,1,0,0,38,23,0,0,0,1,1,0,9,14,0,7,2,0,0,19,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,11,0,3,184,15,0,2,0,0,0,67,6,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,19,0,3,0,0,6,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,15,0,19,4,22,0,0,0,0,1,1,0,0,11,0,0,0,0,0,2,0,15,0,0,1,1,0,1,0,0,8,1,0,1,1,0,0,0,0,1,0,10,35,1,0,0,0,0,0,63,1,39,0,0,0,0,2,0,4,0,0,2,3,0,0,1,0,0,1,0,29,3,0,9,1,2,1,0,1,0,0,0,0,0,0,1758
Tottenham Hale,0,0,9,54,53,0,3,0,0,66,16,9,11,91,15,315,63,47,0,15,0,0,0,4,18,20,53,61,297,0,111,24,4,10,0,13,3,0,22,0,0,0,0,0,0,4,0,0,33,0,0,0,48,80,164,67,35,0,3,0,0,0,13,97,48,0,0,0,0,7,0,11,0,0,8,8,0,2,9,4,36,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,6,15,4,30,8,8,15,0,9,2,4,45,0,37,2,0,62,0,0,0,120,67,0,147,10,22,0,142,0,0,19,0,0,0,27,12,3,51,0,0,0,55,128,4,0,16,0,0,0,0,0,57,15,0,6,9,0,0,5,11,0,3,0,2,2,5,10,0,4,27,0,252,7,0,137,13,35,0,0,3,3,3,2,0,19,0,0,0,0,9,4,0,12,26,0,4,4,14,0,7,0,227,5,39,14,11,14,0,8,60,0,0,0,0,0,0,284,137,0,0,0,8,31,0,50,40,0,33,35,4,0,134,5,28,0,5,0,0,0,13,0,29,1,2,4,3,7,3,2,0,29,4,93,2,16,208,96,6,13,0,0,3,81,30,2,0,0,0,3,0,0,12,14,0,2,14,9,2,0,0,27,15,3,0,0,0,0,8,0,0,1,2,48,0,979,0,0,41,3,0,0,42,0,0,3,0,2,66,2,0,1,0,6,0,0,6,8,55,0,67,27,78,5,0,4,0,18,10,0,4,209,0,0,1,1,0,18,0,42,0,0,6,16,111,0,2,0,53,6,0,7,17,5,0,5,0,11,9,65,135,193,0,0,0,0,0,115,10,109,0,0,0,6,22,3,27,0,1,35,36,1,0,8,0,0,10,0,79,25,0,92,7,20,18,3,27,10,0,0,0,4,0,8863
Totteridge & Whetstone,0,0,4,15,15,0,0,0,0,19,13,0,0,28,6,91,19,8,0,6,0,0,0,1,8,6,9,20,5,0,39,7,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,21,26,54,17,10,0,0,0,0,0,6,29,16,0,0,0,0,3,0,4,0,0,3,3,0,0,4,2,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,12,3,14,3,0,0,0,0,14,0,13,0,0,21,0,0,0,39,0,0,44,35,0,0,14,0,0,8,0,1,0,10,5,1,17,0,0,0,16,45,2,0,7,0,0,0,0,1,23,7,0,3,4,0,0,0,4,0,0,0,0,0,2,0,0,31,10,0,41,8,0,40,5,5,0,0,0,1,1,0,0,7,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,62,0,14,5,4,5,0,3,20,0,3,0,0,0,0,76,41,0,0,0,0,0,0,15,14,0,10,7,11,0,39,2,11,0,0,0,0,1,5,0,9,0,0,2,0,0,0,0,0,11,0,29,1,6,72,31,0,0,0,0,0,27,11,0,2,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,16,0,0,0,16,0,0,1,0,0,25,0,0,0,0,2,0,0,0,0,19,0,24,9,24,0,0,0,0,4,4,0,0,50,0,0,0,0,0,6,0,14,0,0,2,6,38,6,0,0,15,4,0,3,0,0,0,0,0,3,4,25,49,7,0,0,0,0,0,38,3,38,0,0,0,0,7,0,10,0,5,8,0,0,0,3,0,0,0,0,27,10,0,26,0,0,7,0,0,3,0,0,0,49,0,2301
Tower Gateway,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,5,0,0,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,80,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,851
Tower Hill,0,0,3,424,288,0,1,0,0,47,6,1,2,40,9,1676,97,11,1,6,2,0,0,1,7,24,33,126,5,0,65,46,1,2,0,9,1,0,15,0,9,0,0,0,1,1,0,0,8,0,0,0,20,79,133,34,130,0,1,0,0,0,5,117,42,0,0,0,0,3,0,7,0,0,6,5,0,0,3,2,29,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,5,2,14,3,3,5,0,4,0,1,19,0,53,0,0,62,0,0,1,56,31,0,172,3,8,0,16,0,0,8,0,1,0,13,4,1,32,0,0,0,24,83,1,0,6,0,0,0,0,1,24,5,0,2,3,0,0,1,3,0,1,0,1,1,2,3,0,1,12,0,56,2,0,125,6,7,0,0,1,1,1,1,0,11,0,0,0,0,11,1,0,5,10,0,0,1,4,0,2,0,116,1,22,5,12,7,0,3,45,0,5,0,5,0,0,812,342,0,0,1,3,4,0,154,22,0,14,26,1,0,317,2,12,0,2,0,0,1,5,1,17,0,1,1,1,2,1,1,0,13,1,138,1,15,131,38,2,6,0,0,1,60,18,0,4,0,0,1,0,0,5,5,0,1,6,4,1,0,1,15,5,1,0,0,0,0,3,0,0,0,0,32,0,17,0,0,17,1,0,0,25,2,0,1,0,0,34,0,0,0,0,3,2,0,2,1,84,0,55,10,189,2,0,1,0,22,8,0,1,111,0,0,0,0,0,7,0,61,0,0,3,8,86,6,1,0,0,2,0,3,2,1,1,1,0,5,2,37,93,9,0,0,1,0,0,59,4,128,1,0,0,2,6,1,12,0,0,19,11,0,0,4,0,0,4,0,71,10,0,216,2,6,6,1,4,3,0,1,0,1,0,8487
Tufnell Park,0,0,3,15,15,0,0,0,0,26,72,1,0,33,4,95,23,5,0,5,0,0,0,0,14,6,8,21,4,0,53,7,0,1,0,2,2,0,7,0,3,0,0,0,0,1,0,0,7,0,0,0,70,21,42,13,10,0,0,0,0,0,13,36,20,0,0,0,0,0,0,3,0,0,2,2,0,0,4,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,11,2,8,2,0,3,0,1,15,0,12,0,0,26,0,0,0,80,0,0,56,7,6,0,14,0,0,6,0,1,0,10,6,1,28,0,0,0,21,58,1,0,5,0,0,0,0,0,18,9,0,2,3,0,0,0,2,0,0,0,1,1,1,4,0,2,9,0,49,11,0,53,5,6,0,0,0,1,1,0,0,8,0,0,0,0,3,0,0,0,138,0,0,0,3,0,0,0,104,1,16,4,4,6,0,2,27,0,2,0,2,0,0,83,40,0,0,0,2,3,0,15,18,0,11,6,2,0,44,1,29,0,1,0,0,0,4,0,6,0,0,1,1,2,1,0,0,11,0,33,1,5,106,31,2,4,0,0,0,35,11,0,2,0,0,0,0,0,4,5,0,0,5,3,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,20,0,13,0,0,14,1,0,0,16,0,0,1,0,0,25,0,0,0,0,1,1,0,2,1,20,0,25,9,27,1,0,0,0,4,3,0,0,38,0,0,0,0,0,5,0,16,0,0,2,4,55,5,1,0,15,0,0,2,2,1,0,0,0,2,2,23,55,5,0,0,0,0,0,69,3,43,0,0,0,2,5,1,0,0,1,6,0,0,0,3,0,0,3,0,31,8,0,25,2,0,5,0,4,3,0,1,0,2,0,2737
Turkey Street,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,13,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,6,0,0,0,0,7,0,142,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,801
Turnham Green,0,0,49,14,14,0,5,0,0,16,5,1,1,37,7,94,16,6,0,43,4,0,0,1,5,7,8,23,4,0,47,8,8,1,0,3,0,0,11,0,3,0,0,0,0,1,0,0,5,0,0,0,14,28,52,16,11,0,1,0,0,0,4,31,20,0,0,0,0,101,0,5,0,0,4,4,0,0,3,2,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,36,16,49,0,3,3,0,9,1,1,23,0,15,0,0,26,0,0,0,34,20,0,37,3,10,0,11,0,0,25,0,1,0,33,4,0,17,0,0,0,19,66,3,0,137,0,0,0,0,0,261,4,0,0,0,0,0,3,6,0,4,0,2,2,5,3,0,1,32,0,34,2,1,44,0,4,0,0,1,4,4,2,0,12,1,0,0,0,4,0,0,0,8,0,2,14,6,0,4,0,53,2,28,17,5,0,0,12,24,0,2,0,3,0,0,72,48,0,0,0,5,3,0,17,20,0,15,6,1,0,36,2,8,0,2,0,0,1,14,5,8,0,0,10,2,0,2,0,0,27,1,24,3,7,86,60,14,16,0,0,2,36,17,0,2,0,0,0,0,0,12,9,0,1,0,81,2,0,0,11,34,1,0,0,0,0,6,0,1,1,1,13,0,12,0,0,0,8,0,0,33,0,0,9,0,2,65,0,0,1,0,0,0,0,5,1,24,0,36,11,25,102,0,2,0,4,5,0,4,43,0,0,2,2,0,7,0,17,0,0,3,7,41,5,1,0,15,2,0,0,2,1,0,0,0,2,5,36,81,6,0,0,1,0,0,36,0,48,0,0,0,5,9,4,39,0,0,7,16,1,0,19,0,0,10,0,38,0,0,24,3,0,13,3,3,18,0,0,0,1,0,3649
Turnpike Lane,0,0,7,40,39,0,2,0,0,58,13,25,11,79,12,243,55,20,0,12,5,0,0,0,15,16,23,47,24,0,95,18,3,43,0,7,3,0,18,0,8,0,0,0,1,3,0,0,31,0,0,0,42,64,130,45,27,0,2,0,0,0,11,84,41,0,0,0,0,6,0,9,0,0,6,7,0,4,8,3,31,0,0,1,0,0,0,0,2,4,0,0,3,0,0,0,5,12,3,25,6,7,9,0,7,1,3,38,0,30,0,0,53,0,0,1,106,59,1,128,8,18,0,151,0,0,16,0,3,0,23,10,2,44,0,0,0,48,109,4,0,13,0,0,0,0,1,47,12,0,5,7,0,0,4,8,0,3,0,2,2,4,8,0,3,22,0,239,6,1,120,11,34,0,0,0,2,2,1,0,16,1,0,0,0,8,3,0,10,22,0,0,3,11,0,6,0,204,4,33,11,10,12,0,7,52,0,8,0,9,0,0,208,106,0,0,2,7,68,0,39,34,0,28,19,0,0,108,4,25,0,4,0,0,2,10,1,21,1,2,3,2,6,3,2,0,24,7,80,2,13,180,81,5,11,0,0,2,69,25,1,6,0,0,2,0,0,10,12,0,2,11,8,2,0,1,23,12,2,0,0,0,0,7,0,0,0,1,43,0,92,0,0,34,3,0,0,35,0,0,3,0,1,55,0,0,1,0,4,4,0,5,17,46,0,57,23,66,4,0,3,0,12,8,0,3,161,0,0,1,1,0,15,0,36,0,0,5,13,96,32,0,0,40,5,0,6,0,0,0,0,0,8,7,54,114,32,0,0,2,0,0,101,8,93,2,0,0,5,17,2,22,0,0,23,28,0,0,7,0,0,9,0,67,21,0,74,5,16,14,3,290,8,0,3,0,0,0,6692
Upminster,0,0,1,0,6,0,0,0,0,5,1,0,0,7,2,31,6,12,0,2,1,0,0,2,2,3,4,6,0,0,9,3,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,4,11,29,12,4,0,0,0,0,0,1,8,4,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,2,1,3,0,0,4,0,1,0,0,4,0,4,3,0,6,1,0,0,8,5,0,13,1,0,0,4,0,0,2,0,1,0,3,1,0,4,0,0,0,4,11,1,0,2,0,0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,1,0,11,1,1,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,14,0,4,1,1,1,0,0,5,0,2,0,2,0,0,26,14,0,0,1,0,0,0,5,3,0,3,4,0,0,13,1,2,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,3,0,9,0,2,17,8,1,2,0,0,0,7,3,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,12,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,4,1,0,0,0,0,7,0,0,0,0,0,1,0,1,0,6,0,7,0,8,1,0,0,0,2,0,0,0,34,0,0,0,0,0,2,0,4,0,0,0,2,9,0,0,0,6,0,0,0,0,0,24,2,0,3,1,7,13,0,0,0,1,0,0,8,0,11,0,0,0,1,0,0,3,0,0,6,0,0,0,1,0,0,1,0,8,3,0,11,0,0,2,0,1,1,0,1,0,0,0,728
Upminster Bridge,0,0,0,0,7,0,0,0,0,6,0,0,0,8,0,37,7,15,0,2,0,0,0,3,0,3,5,8,0,0,11,3,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,13,34,14,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,2,0,4,0,0,5,0,0,0,0,4,0,0,6,0,7,0,0,0,9,5,0,15,0,0,0,5,0,0,3,0,0,0,3,0,0,4,0,0,0,5,13,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,12,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,4,0,0,0,0,0,6,0,0,0,0,0,0,31,17,0,0,0,0,0,0,6,4,0,3,5,0,0,15,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,10,0,2,20,10,0,0,0,0,0,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,7,0,8,0,9,0,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,5,0,0,0,3,11,0,0,0,7,0,0,0,0,44,0,2,0,3,0,8,15,0,0,0,0,0,0,9,0,13,0,0,0,0,3,0,3,0,0,7,0,0,0,1,0,0,0,0,9,3,0,13,0,0,3,0,0,0,0,0,0,0,0,781
