station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Fairlop,0,0,0,8,9,0,0,0,0,7,2,0,1,11,0,46,9,7,7,3,0,0,0,0,0,4,6,10,0,0,14,4,0,0,0,2,1,0,4,0,3,0,0,0,0,0,0,0,2,0,0,0,6,16,24,16,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,3,0,2,0,0,6,0,6,0,0,9,0,0,1,12,7,0,19,0,3,0,6,0,0,3,0,4,0,4,0,0,6,0,0,2,6,17,1,0,0,0,0,0,0,12,10,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,0,20,0,0,16,2,2,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,22,0,6,0,2,2,0,0,8,0,4,0,5,0,0,40,21,0,0,2,1,0,0,0,5,0,4,6,1,0,19,0,3,0,0,0,0,7,2,0,7,0,0,0,1,1,0,0,0,4,0,13,0,3,25,13,0,0,0,0,0,10,5,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,7,2,0,0,0,0,10,0,0,0,0,1,3,0,0,0,9,0,10,4,12,0,0,0,0,3,2,0,0,54,0,0,0,0,0,0,0,6,0,0,1,3,14,0,0,0,9,0,0,0,1,1,0,0,0,3,2,11,20,0,0,0,2,0,0,12,0,16,0,0,0,1,4,1,5,0,0,8,0,0,0,0,0,0,0,0,12,4,0,17,1,0,4,0,0,0,0,3,0,0,0,995
Farringdon,0,0,4,56,52,0,1,0,0,46,8,2,2,53,8,387,262,10,1,7,3,0,0,1,9,15,23,55,6,0,61,21,2,2,0,6,2,0,13,0,6,0,0,0,1,2,0,0,12,0,0,0,29,52,57,28,39,0,1,0,0,1,7,60,27,0,0,0,0,3,1,6,0,0,5,4,0,1,4,2,22,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,2,6,2,14,3,4,5,0,4,1,2,24,0,29,1,0,37,0,0,1,88,48,0,0,4,10,0,22,0,0,9,0,1,0,13,5,1,31,0,0,0,36,69,2,0,7,0,0,0,0,1,25,7,0,3,4,0,0,2,4,0,1,0,1,1,2,4,0,2,13,0,79,3,1,89,6,10,0,0,1,1,1,1,0,10,0,0,0,0,7,2,0,6,14,0,1,2,6,0,3,0,208,2,20,6,7,7,0,4,35,0,4,0,4,0,0,378,132,0,0,1,4,5,0,52,21,0,18,15,2,1,248,3,18,0,2,0,0,1,6,1,14,0,1,2,1,3,1,1,0,14,1,110,1,10,121,49,3,6,0,0,1,45,15,1,4,0,0,1,0,0,5,7,0,1,7,4,1,0,1,15,6,1,0,0,0,0,4,0,0,0,1,36,0,20,0,0,19,2,0,0,20,1,0,1,0,1,31,1,0,1,0,3,2,0,3,2,44,0,37,14,72,2,0,2,0,10,6,0,2,83,0,0,1,0,0,9,0,32,0,0,3,8,66,8,1,0,50,3,0,3,3,1,1,1,0,4,4,31,68,10,0,0,1,0,0,77,5,73,1,0,0,3,9,1,12,0,0,14,14,0,0,4,0,0,5,0,46,11,0,73,3,9,8,1,6,5,0,2,0,2,0,5057
Finchley Central,0,0,10,41,41,0,0,0,0,51,36,0,4,75,17,247,52,22,0,16,0,0,0,2,21,18,25,54,15,0,105,20,5,0,0,8,0,0,24,0,10,0,0,0,0,5,0,0,15,0,0,0,57,71,88,49,28,0,0,0,0,0,15,78,43,1,0,0,0,8,0,12,0,0,8,9,0,0,12,5,30,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,18,0,32,9,51,10,0,10,0,5,39,0,34,0,0,57,0,0,2,105,0,0,118,0,0,0,37,0,0,21,0,3,0,28,14,3,46,0,0,0,44,122,5,0,19,0,0,0,0,2,63,18,0,8,10,0,0,0,11,0,5,0,3,3,7,12,0,18,28,0,112,24,0,108,14,14,0,0,0,3,4,2,0,18,0,0,0,0,9,4,0,13,40,0,0,5,0,0,0,0,166,0,39,13,11,14,0,8,54,0,8,0,9,0,0,208,112,0,0,3,0,10,0,41,39,0,28,20,47,0,106,7,29,0,0,0,0,3,15,0,25,0,0,5,3,0,0,0,0,30,0,77,3,16,194,84,0,15,0,0,3,73,31,0,6,0,0,0,0,0,13,15,0,0,14,11,0,0,1,25,18,0,0,0,0,0,7,0,0,0,0,37,0,42,0,0,44,3,0,0,43,0,0,4,0,0,67,0,0,2,0,7,4,0,7,0,52,0,64,24,66,5,0,0,0,12,11,0,0,140,0,0,0,0,0,0,0,39,0,0,7,18,101,17,11,0,42,11,0,8,7,4,0,3,0,8,11,68,133,21,0,0,3,0,0,103,9,102,0,0,0,7,21,3,29,0,12,23,0,0,0,9,0,0,9,0,74,28,0,72,0,21,22,4,12,10,0,4,0,37,0,6267
Finchley Road,0,0,7,25,25,0,2,1,0,35,9,3,2,104,10,156,33,11,1,10,5,0,0,1,0,11,15,37,10,0,95,13,3,3,0,4,0,0,15,0,5,0,0,0,1,0,0,0,10,0,0,0,26,43,49,27,18,0,3,0,0,1,0,55,32,1,0,0,0,0,2,7,0,0,5,5,0,1,0,3,22,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,10,11,3,22,6,4,5,0,6,2,0,46,0,23,1,0,42,0,0,0,63,48,1,78,5,0,0,22,0,0,14,0,2,0,19,0,2,31,0,0,0,48,97,3,0,17,0,0,0,0,1,44,0,0,5,0,0,0,5,11,0,3,0,2,2,4,0,0,0,21,0,74,4,1,78,10,9,0,0,0,2,2,1,0,14,1,0,0,0,6,0,0,0,14,0,0,4,40,0,0,0,120,5,29,11,7,11,0,6,40,0,4,0,5,0,0,129,73,0,0,2,7,6,0,27,33,0,35,11,0,2,67,4,0,0,8,0,0,1,10,1,14,1,0,3,2,8,3,2,0,23,1,49,2,10,168,91,5,9,0,0,2,58,22,1,3,0,0,3,0,0,8,12,0,2,10,7,2,0,0,28,14,2,0,0,0,0,7,0,1,0,2,26,0,24,0,0,34,3,0,0,30,2,0,3,0,2,47,0,0,0,0,4,2,0,4,3,36,0,45,75,44,0,0,4,0,7,7,0,0,77,0,0,1,1,0,120,0,28,0,0,4,10,77,10,1,0,26,3,0,6,4,2,0,1,0,4,8,45,99,14,0,0,1,0,0,68,9,72,2,0,0,7,26,2,19,0,0,13,196,1,0,6,0,0,9,0,54,20,0,42,13,29,12,2,7,8,0,2,0,2,0,4751
Finchley Road & Frognal,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,13,0,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,19,11,0,6,7,0,0,0,72,0,14,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,98,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,8,0,0,5,20,11,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,24,4,0,0,6,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,3,8,0,0,21,0,0,0,259,0,0,0,0,0,0,0,0,0,3,43,0,33,0,0,0,0,0,0,1,0,0,1134
Finsbury Park,0,0,28,152,150,0,10,3,0,233,51,28,103,307,49,935,215,77,5,47,18,0,0,8,58,60,87,182,96,0,367,70,12,35,0,28,11,0,70,0,33,0,0,0,5,11,0,0,168,0,0,0,164,245,294,175,104,0,8,0,0,5,43,329,160,2,0,0,0,22,6,34,0,0,25,25,0,8,30,13,123,0,0,4,0,0,0,0,9,15,0,0,11,0,0,0,18,48,14,97,25,26,33,0,28,5,12,148,0,113,4,0,205,0,0,6,430,238,4,506,31,68,0,0,0,0,61,0,11,0,86,37,10,174,0,0,0,191,419,14,0,53,0,0,0,0,6,181,47,0,20,28,0,0,16,33,0,12,0,7,9,18,31,0,13,86,0,1278,22,4,476,42,218,0,0,6,9,10,5,0,61,4,0,0,0,30,13,0,39,87,0,11,12,42,0,21,0,862,15,127,43,37,46,0,25,202,0,31,0,33,0,0,802,406,0,0,10,25,224,0,149,132,0,109,71,13,0,419,18,99,0,16,0,0,9,41,6,79,4,7,12,9,22,11,7,0,93,13,313,7,50,701,312,19,42,0,0,8,269,97,5,23,0,0,8,0,0,37,45,0,8,43,30,7,0,5,88,49,9,0,0,0,0,25,0,4,3,6,174,0,407,0,0,130,11,0,0,134,11,0,10,0,6,210,5,0,4,0,18,14,0,20,26,177,0,218,87,257,15,0,12,0,46,32,0,14,614,0,0,4,4,0,57,0,137,0,0,19,50,376,131,6,0,152,20,0,24,67,12,7,9,0,30,29,206,436,122,0,0,10,0,0,402,32,356,9,0,0,20,67,9,85,0,3,89,107,3,0,27,3,0,32,0,259,80,0,283,20,61,57,10,99,31,0,12,0,13,0,24747
Forest Gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,53,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,22,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405
Forest Hill,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,26,0,45,0,393,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,26,32,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,43,34,0,22,25,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,29,75,0,0,0,0,43,0,0,0,0,0,0,0,17,29,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,148,0,88,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,36,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,39,0,0,0,0,0,0,0,0,0,2430
Fulham Broadway,0,0,8,15,15,0,2,0,0,17,5,1,1,33,8,98,17,7,0,23,5,0,0,1,6,8,9,24,4,0,50,9,3,2,0,3,1,0,11,0,3,0,0,0,0,1,0,0,5,0,0,0,15,29,33,17,12,0,1,0,0,0,4,33,21,0,0,0,0,7,0,6,0,0,4,4,0,1,3,0,14,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,11,3,79,7,3,3,0,18,1,1,21,0,16,0,0,27,0,0,1,35,18,0,38,3,8,0,12,0,0,0,0,1,0,43,4,3,17,0,0,0,17,70,3,0,15,0,0,0,0,1,75,5,0,5,6,0,0,3,4,0,2,0,1,2,3,3,0,2,39,0,36,2,1,47,13,4,0,0,1,2,2,1,0,13,1,0,0,0,4,2,0,0,8,0,2,3,5,0,3,0,55,2,31,8,5,10,0,6,26,0,3,0,3,0,0,76,50,0,0,1,4,3,0,17,21,0,13,7,1,0,38,0,9,0,2,0,0,1,10,1,9,0,1,3,2,3,1,1,0,31,1,25,2,7,90,52,4,78,0,0,2,38,18,1,2,0,0,1,0,0,34,6,0,1,12,11,1,0,0,11,11,1,0,0,0,0,4,0,1,0,1,14,0,13,0,0,52,3,0,0,37,1,0,2,0,1,78,1,0,1,0,0,1,0,9,2,25,0,39,10,27,5,0,2,0,4,5,0,3,47,0,0,1,1,0,7,0,18,0,0,3,8,43,5,1,0,16,2,0,7,2,1,1,1,0,3,4,37,88,7,0,0,1,0,0,38,5,50,0,0,0,4,8,2,109,0,0,8,12,0,0,15,1,0,5,0,40,26,0,26,2,14,19,4,4,8,0,1,0,1,0,3294
Gallions Reach,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,15,4,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,6,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,637
Gants Hill,0,0,8,38,42,0,3,0,0,35,10,4,3,49,14,223,42,35,10,12,0,0,0,4,11,18,30,46,0,0,64,18,4,5,0,12,3,0,20,0,15,0,0,0,3,3,0,0,10,0,0,0,26,78,119,84,25,0,2,0,0,0,7,57,30,1,0,3,0,6,0,10,0,0,7,7,0,0,8,4,21,0,0,0,0,0,0,0,4,7,0,0,7,0,0,0,4,14,0,23,6,6,16,0,7,0,3,26,0,29,2,0,40,0,0,3,58,33,6,90,7,14,0,31,0,0,15,0,0,0,19,8,0,27,0,0,2,28,78,4,0,14,0,0,0,0,9,45,9,0,6,7,0,0,5,9,0,4,0,2,3,6,7,0,4,19,0,94,5,0,74,9,10,0,0,0,3,3,2,0,12,0,0,0,0,7,3,0,9,15,0,0,3,9,0,4,0,102,4,26,9,8,9,0,5,35,0,24,0,39,0,0,193,101,0,0,7,5,8,0,37,24,0,18,30,3,0,93,6,15,0,4,0,0,26,11,0,37,1,0,4,3,6,3,2,0,20,2,64,2,13,117,57,0,11,0,0,2,48,22,1,11,0,0,2,0,0,10,9,0,2,9,8,2,0,18,15,14,0,2,0,0,0,5,0,0,0,0,23,0,37,0,0,30,0,0,0,30,11,0,3,0,0,46,0,0,1,0,6,12,0,5,4,42,0,47,16,55,0,0,4,0,16,9,0,3,306,0,0,0,0,0,11,0,31,0,1,6,15,64,0,2,0,42,4,0,6,6,5,0,4,0,14,9,48,91,0,0,0,19,0,0,57,6,77,0,0,0,5,17,2,20,0,0,44,22,0,0,6,1,0,7,0,54,19,0,83,4,14,17,0,10,0,0,10,0,0,0,5240
Gidea Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,35,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,59,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409
Gloucester Road,0,0,9,20,20,0,2,0,0,23,7,2,2,47,10,137,22,9,1,31,8,0,0,1,8,10,12,34,6,0,80,12,3,2,0,3,1,0,16,0,4,0,0,0,1,2,0,0,7,0,0,0,21,39,42,22,16,0,1,0,0,1,6,48,33,0,0,0,0,8,1,8,0,0,6,5,0,1,4,3,22,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,13,4,135,7,3,4,0,11,1,2,29,0,22,1,0,42,0,0,1,52,24,0,52,4,10,0,15,0,0,40,0,1,0,0,5,4,26,0,0,0,23,124,3,0,18,0,0,0,0,1,95,6,0,5,7,0,0,3,5,0,2,0,1,2,4,4,0,2,106,0,48,3,1,70,21,6,0,0,1,2,2,1,0,24,1,0,0,0,6,2,0,25,11,0,0,4,6,0,4,0,78,2,68,10,8,15,0,7,41,0,3,0,3,0,0,103,72,0,0,1,6,4,0,25,30,0,18,9,2,1,52,3,12,0,2,0,0,1,12,2,11,1,1,3,2,3,2,1,0,60,1,34,2,10,145,77,5,23,0,0,2,62,29,1,3,0,0,1,0,0,17,8,0,1,20,14,1,0,1,17,13,1,0,0,0,0,6,0,1,1,1,21,0,17,0,0,57,4,0,0,83,1,0,3,0,1,305,1,0,1,0,0,2,0,7,2,37,0,65,13,38,6,0,2,0,6,8,0,3,58,0,0,1,1,0,9,0,27,0,0,4,10,67,6,1,0,22,3,0,9,3,1,0,1,0,3,5,57,160,8,0,0,1,0,0,58,7,76,1,0,0,4,9,2,80,0,0,10,14,0,0,21,1,0,7,0,65,29,0,34,3,15,16,3,5,10,0,1,0,2,0,4787
